user_id,website_area
38514,Web Site Builder's Gallery
38514,Corporate Desktop Evaluation
38514,Volume Purchasing Options
38514,Windows95 Support
38514,ActiveX Technology Development
38514,Knowledge Base
38514,isapi
38515,Free Downloads
38515,Products 
38515,Internet Explorer
38516,Free Downloads
38516,Internet Explorer
38517,IE Support
38517,Support Network Program Information
38517,Support Desktop
38517,isapi
38518,Web Site Builder's Gallery
38518,Italy
38518,Internet Site Construction for Developers
38518,Microsoft.com Search
38519,Free Downloads
38519,Internet Explorer
38520,Corporation Information
38520,About Microsoft 
38520,Sales Information (infobase)
38520,Support Network Program Information
38520,Products 
38520,Service Advantage
38520,Support Desktop
38520,Job Openings
38521,Free Downloads
38521,NetMeeting
38522,Free Downloads
38522,MS Office Info
38522,misc
38522,Products 
38522,MS PowerPoint News
38523,Internet Explorer
38524,SQL Server
38524,Windows Family of OSs
38524,Products 
38524,Knowledge Base
38524,Support Desktop
38524,isapi
38524,Windows Hardware Testing
38525,Free Downloads
38526,SQL Server
38526,Free Downloads
38526,Internet Security Framework
38526,Industry Marketing Information (Vertical)
38526,Windows Family of OSs
38526,Products 
38526,Internet Site Construction for Developers
38526,ActiveX Technology Development
38526,VBScript Development
38526,Internet Information Server
38526,Developer Workshop
38526,Microsoft.com Search
38526,Internet Explorer
38527,Advanced Data Connector
38527,Internet Site Construction for Developers
38527,Internet Information Server
38527,Developer Workshop
38527,Microsoft.com Search
38528,Corporation Information
38528,MS in Education
38528,Microsoft.com Search
38529,Support Desktop
38529,Microsoft.com Search
38530,MS Office Info
38531,Support Desktop
38531,Knowledge Base
38532,Free Downloads
38532,Windows Family of OSs
38532,Support Desktop
38532,isapi
38533,Free Downloads
38533,Developer Network
38533,Products 
38533,Internet Explorer
38533,FrontPage
38534,Windows 95
38534,Windows Family of OSs
38534,Products 
38535,Free Downloads
38535,Internet Explorer
38536,Free Downloads
38536,Windows NT Server
38536,MS Office Info
38536,Macintosh Office
38536,isapi
38536,FrontPage
38536,Microsoft.com Search
38536,Office Free Stuff
38537,Netherlands (Holland)
38537,Developer Workshop
38537,Internet Explorer
38538,Free Downloads
38538,Windows 95
38538,Developer Network
38538,Windows Family of OSs
38538,Products 
38538,Microsoft.com Search
38538,Jakarta
38539,Free Downloads
38539,Windows Family of OSs
38539,Products 
38539,Microsoft.com Search
38540,Games
38541,Knowledge Base
38541,Microsoft.com Search
38541,Internet Explorer
38542,Free Downloads
38542,Internet Explorer
38543,Exchange
38543,Products 
38544,Free Downloads
38544,Windows Family of OSs
38544,France
38545,Free Downloads
38545,MS Access
38545,Office Reference
38545,MS Office
38545,Games
38545,Microsoft.com Search
38545,Office Free Stuff
38546,Microsoft.com Search
38547,regwiz
38547,OutLook
38547,Office Free Stuff
38548,Internet Security Framework
38549,Free Downloads
38550,Free Downloads
38550,Developer Network
38550,Developer Media Development
38551,Free Downloads
38551,Developer Network
38551,Internet Explorer
38551,Visual C
38552,Free Downloads
38552,Internet Explorer
38553,Free Downloads
38553,Internet Explorer
38554,Free Downloads
38554,Windows Family of OSs
38554,Internet Explorer
38555,Free Downloads
38555,ImageComposer
38555,FrontPage
38556,Free Downloads
38556,Corporate Desktop Evaluation
38556,Windows NT Server
38556,Windows Family of OSs
38556,NT Server Support
38557,Free Downloads
38558,Free Downloads
38558,MS Excel
38558,MS Office
38558,isapi
38559,Free Downloads
38559,Windows Family of OSs
38559,Products 
38559,NT Workstation Support
38559,isapi
38559,Windows NT Workstation
38560,Microsoft Financial Forum
38561,Korea
38561,Visual FoxPro
38562,Visual Basic
38563,Free Downloads
38564,Developer Network
38564,For Developers Only News
38564,Knowledge Base
38564,Microsoft.com Search
38564,For Developers Only Info
38565,Free Downloads
38565,Internet Explorer
38566,Products 
38566,Windows NT Workstation
38567,Free Downloads
38567,Windows Family of OSs
38567,MS Word News
38567,Internet Explorer
38568,Visual Basic
38568,Free Downloads
38568,Internet Site Construction for Developers
38568,Products 
38568,Knowledge Base
38568,Support Desktop
38568,Jakarta
38568,MS Works
38568,Microsoft.com Search
38568,Visual C
38569,Microsoft.com Search
38570,Free Downloads
38571,isapi
38571,Free Downloads
38571,Visual Basic
38571,Windows Family of OSs
38571,Training
38571,MS Word News
38571,Developer Workshop
38571,VBScript Development
38572,China
38572,Hong Kong
38572,Internet Explorer
38573,Training
38573,Internet Explorer
38573,Microsoft.com Search
38574,Free Downloads
38574,Internet Explorer
38575,Free Downloads
38575,Corporate Desktop Evaluation
38575,MS Office Info
38576,Free Downloads
38576,Windows95 Support
38576,Windows Family of OSs
38576,isapi
38577,Free Downloads
38577,Games
38577,Internet Explorer
38578,Support Network Program Information
38578,Support Desktop
38579,Free Downloads
38580,WorldWide Offices - US Districts
38580,OEM
38580,Channel Resources
38580,Windows CE
38580,Sales Information (infobase)
38580,Support Desktop
38580,Job Openings
38581,Free Downloads
38581,Internet Explorer
38582,Free Downloads
38582,Windows 95
38582,Typography Site
38582,Windows Family of OSs
38582,International IE content
38582,Microsoft.com Search
38583,Exchange
38583,SP Referral (ART)
38583,Products 
38583,isapi
38584,Internet Explorer
38585,Internet Service Providers
38586,Microsoft Solution Providers
38586,Microsoft.com Search
38587,Support Desktop
38587,Knowledge Base
38588,Free Downloads
38588,Windows Family of OSs
38588,Microsoft.com Search
38589,Free Downloads
38589,Internet Explorer
38590,Microsoft.com Search
38591,Microsoft.com Search
38592,NetMeeting
38593,Windows95 Support
38593,Free Downloads
38593,Knowledge Base
38593,isapi
38594,Job Openings
38595,Web Site Builder's Gallery
38595,Internet Site Construction for Developers
38595,isapi
38595,Connecting Small Business
38595,Internet Explorer
38595,Microsoft.com Search
38596,Italy
38597,WorldWide Offices - US Districts
38597,MS Office Info
38597,MS Office
38597,Products 
38597,Microsoft.com Search
38597,Internet Explorer
38598,Free Downloads
38598,Windows Family of OSs
38598,Support Desktop
38598,Internet Explorer
38599,Free Downloads
38599,Windows95 Support
38599,Windows NT Server
38599,MSHome Kids Stuff
38599,Windows Family of OSs
38599,Products 
38600,Developer Network
38600,Visual C Support
38600,Knowledge Base
38600,Support Desktop
38600,Visual C
38601,Norway
38601,Windows Family of OSs
38601,Knowledge Base
38601,Games
38601,isapi
38602,NetMeeting
38602,Free Downloads
38602,Products 
38603,Developer Network
38603,SP Referral (ART)
38603,Products 
38603,Sidewalk
38603,Microsoft.com Search
38603,isapi
38603,Free Downloads
38603,Windows Family of OSs
38603,Support Desktop
38603,Job Openings
38604,Denmark
38605,Windows95 Support
38605,Windows 95
38605,Windows Family of OSs
38605,MSHome Kids Stuff
38605,Products 
38606,Microsoft.com Search
38607,Microsoft.com Search
38608,Windows 95
38608,Windows Family of OSs
38609,UK
38609,Europe
38609,IT Technical Information
38609,Access Development
38609,Windows 32 bit developer
38609,Developer Network
38609,isapi
38609,Free Downloads
38609,Knowledge Base
38609,Developer Workshop
38609,Internet Explorer
38609,OLE Development
38610,Windows NT Server
38610,WorldWide Offices - US Districts
38610,Products 
38610,Internet Information Server
38610,isapi
38610,Microsoft.com Search
38611,Windows 95
38611,Windows Family of OSs
38611,Microsoft.com Search
38612,Internet Explorer
38612,isapi
38613,Free Downloads
38613,MS Word News
38613,Internet Explorer
38614,Free Downloads
38614,MS Word News
38615,Free Downloads
38615,For Developers Only
38615,WorldWide Offices - US Districts
38615,Games
38615,For Developers Only Info
38615,Microsoft.com Search
38616,Microsoft.com Search
38617,Products 
38617,VBScript Development
38617,Microsoft.com Search
38618,Free Downloads
38618,NT Workstation Support
38618,Knowledge Base
38618,Internet Explorer
38618,isapi
38619,SP Referral (ART)
38619,isapi
38620,Windows Family of OSs
38621,ImageComposer
38622,Canada
38622,SP Referral (ART)
38623,regwiz
38623,Windows 95
38623,Windows Family of OSs
38623,Products 
38623,MS Office
38623,Office Free Stuff
38624,Visual Basic
38624,ActiveX Technology Development
38624,Products 
38624,Developer Workshop
38624,Internet Explorer
38625,regwiz
38625,Support Desktop
38626,Microsoft.com Search
38627,Games
38628,Windows CE
38628,Internet Explorer
38629,Free Downloads
38629,Microsoft.com Search
38630,SP Referral (ART)
38630,Games
38630,Internet Explorer
38631,Korea
38631,Windows Family of OSs
38632,Visual Basic
38632,Free Downloads
38633,World Wide Offices
38633,WorldWide Offices - US Districts
38633,Products 
38633,Fortran
38634,Free Downloads
38634,Developer Network
38634,Job Openings
38634,Internet Explorer
38635,Microsoft.com Search
38636,Support Desktop
38637,Windows Family of OSs
38637,Products 
38637,Internet Information Server News
38637,Internet Information Server
38637,Microsoft.com Search
38638,Microsoft.com Search
38639,Developer Network
38639,Exchange
38639,Microsoft.com Search
38639,isapi
38639,NT Server Support
38639,Windows NT Workstation
38639,Free Downloads
38639,Support Desktop
38639,Knowledge Base
38640,Free Downloads
38640,Products 
38640,MS Publisher
38640,isapi
38641,Free Downloads
38641,SiteBuilder Network Membership
38641,Internet Site Construction for Developers
38641,Developer Workshop
38641,VBScript Development
38642,Free Downloads
38643,Microsoft.com Search
38644,Free Downloads
38644,Internet Explorer
38645,Windows Family of OSs
38645,Windows NT Workstation
38646,Site Builder Workshop
38646,Developer Workshop
38646,Microsoft.com Search
38647,Support Desktop
38647,Knowledge Base
38648,Visual Basic
38648,Free Downloads
38648,Java Strategy and Info
38648,Products 
38648,Jakarta
38648,Internet Explorer
38649,Knowledge Base
38649,Support Desktop
38649,isapi
38650,Web Site Builder's Gallery
38650,MS Excel
38650,Internet Site Construction for Developers
38651,MS Money Information
38652,Web Site Builder's Gallery
38652,SiteBuilder Network Membership
38652,Internet Site Construction for Developers
38652,Developer Workshop
38652,Sweden
38653,Support Desktop
38653,Microsoft.com Search
38654,Support Desktop
38655,Internet Site Construction for Developers
38655,Developer Workshop
38656,Windows NT Server
38656,Products 
38657,Support Network Program Information
38657,Support Desktop
38657,Service Advantage
38657,Knowledge Base
38658,promo
38658,Microsoft.com Search
38659,Free Downloads
38659,Internet Development
38659,SiteBuilder Network Membership
38659,Internet Site Construction for Developers
38659,VBScript Development
38659,Developer Workshop
38660,Windows 32 bit developer
38660,Developer Network
38660,Microsoft.com Search
38661,IT Technical Information
38661,Training
38661,Microsoft Press
38661,Support Desktop
38661,isapi
38662,Developer Network
38662,Industry Marketing Information (Vertical)
38662,SiteBuilder Network Membership
38662,Internet Site Construction for Developers
38662,MS in Education
38662,Jakarta
38662,Microsoft.com Search
38662,Developer Newswire
38663,regwiz
38664,Microsoft.com Search
38665,SiteBuilder Network Membership
38665,Jakarta
38666,Connecting Small Business
38667,Free Downloads
38667,Windows95 Support
38667,Windows Family of OSs
38667,isapi
38668,Web Site Builder's Gallery
38668,Internet Site Construction for Developers
38669,Free Downloads
38669,promo
38669,isapi
38669,Internet Explorer
38670,regwiz
38670,Office Free Stuff
38671,MS Site Builder Workshop
38672,Support Desktop
38672,Knowledge Base
38672,Microsoft.com Search
38673,Free Downloads
38673,Internet Explorer
38674,Free Downloads
38674,Internet Explorer
38675,Internet Explorer
38676,Microsoft.com Search
38677,Windows Family of OSs
38677,Germany
38678,Training
38679,Free Downloads
38679,Internet Explorer
38680,Internet Development
38681,Internet Explorer
38682,Products 
38682,Microsoft.com Search
38682,isapi
38682,MS Project
38682,MS Project
38682,Free Downloads
38682,Windows95 Support
38682,Support Desktop
38683,Free Downloads
38684,Free Downloads
38684,Products 
38684,isapi
38684,MS Project
38684,MS Project
38685,Free Downloads
38686,Web Site Builder's Gallery
38686,SiteBuilder Network Membership
38686,Internet Information Server
38686,Developer Workshop
38686,Jakarta
38686,Internet Explorer
38686,Java Script Development
38687,Office Free Stuff News
38687,Microsoft Home Essentials
38687,Microsoft.com Search
38687,Office Free Stuff
38687,isapi
38687,Windows95 Support
38687,regwiz
38687,Windows Family of OSs
38687,MS Office Development
38687,MS Office Info
38687,MS Word News
38687,Knowledge Base
38688,Microsoft Home Essentials
38689,Free Downloads
38689,Windows95 Support
38689,isapi
38690,Microsoft Home Essentials
38691,Free Downloads
38691,MS Word
38691,MS Word News
38691,Developer Workshop
38691,isapi
38692,End User Produced View
38693,Free Downloads
38694,Free Downloads
38694,Internet Explorer
38695,Internet Explorer
38695,isapi
38696,Internet Explorer
38697,Free Downloads
38697,Support Desktop
38697,Games
38698,Free Downloads
38698,IT Technical Information
38698,Windows 95
38698,Windows Family of OSs
38698,Products 
38699,Free Downloads
38699,IT Technical Information
38699,Developer Network
38699,Support Desktop
38699,Internet Explorer
38699,MS Excel Support
38700,Free Downloads
38700,IE Support
38700,Internet Explorer
38700,isapi
38701,Windows95 Support
38701,Support Desktop
38701,isapi
38701,Microsoft.com Search
38702,Free Downloads
38702,Internet Explorer
38703,Microsoft.com Search
38703,Internet Explorer
38704,Sales Information (infobase)
38704,Products 
38704,Support Desktop
38704,Knowledge Base
38704,isapi
38705,Web Site Builder's Gallery
38705,Internet Site Construction for Developers
38706,Knowledge Base
38706,Microsoft.com Search
38707,SP Referral (ART)
38707,Products 
38707,Internet Explorer
38707,Microsoft.com Search
38708,Microsoft.com Search
38709,Microsoft.com Search
38710,Microsoft.com Search
